,ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,TEAM_ID,DRAFT_YEAR,PTS,AST,REB
2461,202714,Shelvin Mack,1990-04-22T00:00:00,USA,75.0,203.0,8,Guard,1610612766,2011,6.6,3.1,2.0
2462,1635,Malcolm Mackey,1970-07-11T00:00:00,USA,81.0,248.0,0,Forward,1610612756,1993,1.5,0.0,1.1
2463,77435,Rudy Macklin,1958-02-19T00:00:00,USA,79.0,205.0,2,Forward,1610612737,1981,6.4,0.8,2.9
2464,202731,Vernon Macklin,1986-09-25T00:00:00,USA,82.0,227.0,1,Forward,1610612765,2011,2.0,0.2,1.5
2465,77436,Johnny Macknowski,1923-01-07T00:00:00,USA,73.0,180.0,1,Guard,1610612755,1948,7.0,1.1,1.9
2466,1629133,Daryl Macon,1995-11-29T00:00:00,USA,74.0,185.0,1,Guard,0,Undrafted,2.7,0.7,1.0
2467,1855,Mark Macon,1969-04-14T00:00:00,USA,76.0,185.0,5,Guard,0,1991,6.7,1.7,1.9
2468,1629122,J.P. Macura,1995-06-05T00:00:00,USA,76.0,203.0,1,Guard,0,Undrafted,2.0,0.7,1.0
2469,77438,Kyle Macy,1957-04-09T00:00:00,USA,75.0,175.0,6,Guard,1610612756,1979,9.5,4.0,2.2
2470,77439,Jack Maddox,1921-12-10T00:00:00,USA,74.0,185.0,0,Forward,1610610029,Undrafted,0.0,1.0,
2471,2432,Tito Maddox,1981-06-08T00:00:00,USA,76.0,190.0,1,Guard,1610612745,2002,1.2,0.6,0.8
2472,1666,Gerald Madkins,1969-04-18T00:00:00,USA,76.0,200.0,2,Guard,1610612739,Undrafted,1.7,1.4,0.5
2473,2058,Mark Madsen,1976-01-28T00:00:00,USA,81.0,255.0,9,Forward,1610612750,2000,2.2,0.4,2.6
2474,77441,Norm Mager,1926-03-23T00:00:00,USA,77.0,185.0,0,Forward,1610610024,1950,5.2,0.9,2.0
2475,203705,Josh Magette,1989-11-28T00:00:00,USA,73.0,160.0,1,Guard,0,Undrafted,2.2,2.4,1.0
2476,1894,Corey Maggette,1979-11-12T00:00:00,USA,78.0,225.0,14,Forward,1610612746,1999,16.0,2.1,4.9
2477,77442,Dave Magley,1959-11-24T00:00:00,USA,80.0,202.0,0,Forward,1610612739,1982,0.9,0.1,0.7
2478,2048,Jamaal Magloire,1978-05-21T00:00:00,Canada,83.0,265.0,12,Center,1610612740,2000,7.2,0.6,6.5
2479,101133,Ian Mahinmi,1986-11-05T00:00:00,France,83.0,262.0,12,Center,1610612764,2005,5.2,0.6,4.4
2480,77443,John Mahnken,1922-06-16T00:00:00,USA,80.0,220.0,6,Center,1610612738,Undrafted,5.8,1.3,2.9
2481,77444,Francis Mahoney,1927-11-20T00:00:00,USA,74.0,205.0,1,Forward,1610612738,1950,1.5,0.3,1.1
2482,328,Rick Mahorn,1958-09-21T00:00:00,USA,82.0,260.0,17,Forward,1610612764,1980,6.9,1.0,6.2
2483,105,Dan Majerle,1965-09-09T00:00:00,USA,78.0,222.0,13,Guard-Forward,1610612756,1988,11.4,2.9,4.5
2484,200970,Renaldo Major,1982-05-07T00:00:00,USA,79.0,190.0,1,Forward,0,Undrafted,5.0,0.0,2.0
2485,1627748,Thon Maker,1997-02-25T00:00:00,South Sudan,84.0,221.0,4,Forward-Center,0,2016,3.8,0.5,2.3
2486,77447,Lionel Malamed,1924-11-15T00:00:00,USA,69.0,150.0,0,Guard,1610610029,Undrafted,5.9,1.4,
2487,117,Jeff Malone,1961-06-28T00:00:00,USA,76.0,205.0,12,Guard,0,1983,19.0,2.4,2.6
2488,252,Karl Malone,1963-07-24T00:00:00,USA,81.0,259.0,19,Forward,1610612762,1985,25.0,3.6,10.1
2489,77449,Moses Malone,1955-03-23T00:00:00,USA,82.0,215.0,18,Center,1610612745,Undrafted,20.6,1.4,12.2
2490,1074,Matt Maloney,1971-12-06T00:00:00,USA,,,5,Guard,0,Undrafted,7.4,2.9,1.7
2491,77450,Steve Malovic,1956-07-21T00:00:00,USA,82.0,230.0,0,Forward,1610612746,1978,2.1,0.7,2.2
2492,77451,Ted Manakas,1951-02-22T00:00:00,USA,74.0,180.0,0,Guard,1610612758,1973,2.4,0.4,0.6
2493,77452,John Mandic,1919-10-03T00:00:00,USA,76.0,205.0,1,Forward,1610610029,1947,4.1,1.1,
2494,77453,Frank Mangiapane,1925-08-25T00:00:00,USA,70.0,195.0,0,Guard,1610612752,Undrafted,0.8,0.0,
2495,986,Marcus Mann,1973-12-19T00:00:00,USA,80.0,245.0,0,Forward,1610612744,1996,,,
2496,1629611,Terance Mann,1996-10-18T00:00:00,USA,77.0,215.0,1,Guard-Forward,1610612746,2019,5.3,1.2,3.4
2497,330,Danny Manning,1966-05-17T00:00:00,USA,82.0,234.0,15,Forward-Center,0,1988,14.0,2.3,5.2
2498,77454,Ed Manning,1944-01-02T00:00:00,USA,79.0,210.0,3,Forward,1610612764,1967,5.1,0.7,4.5
2499,316,Richard Manning,1970-06-23T00:00:00,USA,83.0,245.0,1,Center,1610612763,1993,3.3,0.2,1.7
2500,77456,Pace Mannion,1960-09-22T00:00:00,USA,79.0,190.0,5,Guard,1610612762,1983,3.1,1.1,1.2
2501,77457,Nick Mantis,1935-12-07T00:00:00,USA,75.0,190.0,1,Guard,1610612764,1959,5.6,2.2,2.2
2502,77459,Pete Maravich,1947-06-22T00:00:00,USA,77.0,197.0,9,Guard,1610612762,1970,24.2,5.4,4.2
2503,77458,Peter Maravich,1920-08-20T00:00:00,USA,72.0,185.0,0,Guard,1610610031,Undrafted,4.6,0.1,
2504,203906,Devyn Marble,1992-09-21T00:00:00,USA,78.0,200.0,2,Forward,1610612753,2014,2.2,0.7,1.6
2505,77460,Roy Marble,1966-12-13T00:00:00,USA,78.0,190.0,1,Guard,1610612737,1989,1.9,0.4,1.1
2506,950,Stephon Marbury,1977-02-20T00:00:00,USA,74.0,205.0,13,Guard,1610612752,1996,19.3,7.6,3.0
2507,36,Sarunas Marciulionis,1964-06-13T00:00:00,Lithuania,77.0,200.0,6,Guard,1610612739,1987,12.8,2.2,2.3
2508,77462,Saul Mariaschin,1924-09-01T00:00:00,USA,71.0,165.0,0,Guard,1610612738,1947,7.7,1.4,
2509,77463,Jack Marin,1944-10-12T00:00:00,USA,78.0,200.0,10,Forward,1610612764,1966,14.8,2.1,5.2
2510,1890,Shawn Marion,1978-05-07T00:00:00,USA,79.0,228.0,15,Guard-Forward,1610612756,1999,15.2,1.9,8.7
2511,1626246,Boban Marjanovic,1988-08-15T00:00:00,Serbia,88.0,290.0,5,Center,1610612742,Undrafted,4.4,0.2,3.9
2512,1628374,Lauri Markkanen,1997-05-22T00:00:00,Finland,84.0,240.0,3,Forward-Center,1610612741,2017,17.7,0.9,6.0
2513,200806,Damir Markota,1985-12-26T00:00:00,Croatia,82.0,225.0,0,Forward,1610612749,2006,1.7,0.2,1.0
2514,1752,Sean Marks,1975-08-23T00:00:00,New Zealand,82.0,250.0,10,Forward-Center,0,1998,2.8,0.2,2.2
2515,77464,Harvey Marlatt,1948-08-26T00:00:00,USA,75.0,185.0,2,Guard,1610612765,Undrafted,3.7,1.5,1.4
2516,77465,Eric Marsh,1954-03-10T00:00:00,USA,75.0,200.0,0,Guard,1610612744,1977,4.5,1.5,1.3
2517,77466,Jim Marsh,1946-04-26T00:00:00,USA,79.0,215.0,0,Forward,1610612757,1968,3.1,0.8,2.2
2518,681,Donny Marshall,1972-07-17T00:00:00,USA,79.0,230.0,5,Forward,1610612739,1995,2.5,0.3,1.0
2519,923,Donyell Marshall,1973-05-18T00:00:00,USA,81.0,245.0,15,Forward,1610612744,1994,11.2,1.4,6.7
2520,203088,Kendall Marshall,1991-08-19T00:00:00,USA,76.0,200.0,4,Guard,1610612747,2012,5.0,4.9,1.6
2521,101185,Rawle Marshall,1982-02-20T00:00:00,USA,79.0,190.0,2,Guard-Forward,1610612754,Undrafted,2.7,0.4,1.0
2522,77467,Tom Marshall,1931-01-06T00:00:00,USA,76.0,215.0,3,Forward,1610612758,1954,5.7,1.1,2.9
2523,77468,Vester Marshall,1948-12-22T00:00:00,USA,79.0,200.0,0,Forward,1610612760,Undrafted,1.3,0.3,2.8
2524,77481,Bill Martin,1962-08-16T00:00:00,USA,79.0,205.0,2,Forward,1610612754,1985,4.7,0.7,1.6
2525,77478,Bob Martin,1969-10-07T00:00:00,USA,84.0,250.0,1,Center,1610612746,Undrafted,2.1,0.3,2.2
2526,77469,Brian Martin,1962-08-18T00:00:00,USA,81.0,212.0,0,Forward,1610612757,1984,0.8,0.0,0.5
2527,1628997,Caleb Martin,1995-09-28T00:00:00,USA,77.0,205.0,1,Forward,1610612766,Undrafted,5.3,1.1,2.6
2528,201858,Cartier Martin,1984-11-20T00:00:00,USA,79.0,220.0,7,Forward,1610612764,Undrafted,5.1,0.5,1.9
2529,1628998,Cody Martin,1995-09-28T00:00:00,USA,77.0,205.0,1,Forward,1610612766,2019,3.8,1.2,2.4
2530,733,Cuonzo Martin,1971-09-23T00:00:00,USA,77.0,213.0,1,Guard,0,1995,1.3,0.4,0.4
2531,239,Darrick Martin,1971-03-06T00:00:00,USA,71.0,170.0,12,Guard,0,Undrafted,6.9,2.9,1.1
2532,77473,Don Martin,1920-02-07T00:00:00,USA,79.0,210.0,2,Center,1610610034,Undrafted,3.0,0.3,
2533,77471,Donald Martin,1920-05-25T00:00:00,USA,68.0,160.0,1,Guard,1610610032,Undrafted,9.1,0.8,
2534,77472,Fernando Martin,1962-03-25T00:00:00,Spain,81.0,220.0,0,Center,1610612757,1985,0.9,0.4,1.2
2535,1626185,Jarell Martin,1994-05-24T00:00:00,USA,82.0,239.0,4,Forward,1610612753,2015,5.4,0.6,3.5
2536,77474,Jeff Martin,1967-01-14T00:00:00,USA,77.0,195.0,1,Guard,1610612746,1989,6.7,0.8,2.0
2537,1629725,Jeremiah Martin,1996-06-19T00:00:00,USA,74.0,185.0,1,Guard,1610612751,Undrafted,7.1,2.0,1.1
2538,1629103,Kelan Martin,1995-08-03T00:00:00,USA,77.0,230.0,1,Forward,1610612754,Undrafted,1.3,0.1,0.9
2539,2030,Kenyon Martin,1977-12-30T00:00:00,USA,81.0,225.0,14,Forward,0,2000,12.3,1.9,6.8
2540,2755,Kevin Martin,1983-02-01T00:00:00,USA,79.0,199.0,12,Guard,1610612758,2004,17.4,1.9,3.2
2541,77475,Larue Martin,1950-03-30T00:00:00,USA,83.0,208.0,3,Center,1610612757,1972,5.3,0.7,4.6
2542,77476,Mo Martin,1964-07-02T00:00:00,USA,78.0,200.0,1,Guard,1610612743,1986,3.0,0.7,0.9
2543,77477,Phil Martin,1928-04-02T00:00:00,USA,75.0,190.0,0,Guard,1610612737,1954,1.7,0.9,1.4
2544,77479,Ronald Martin,1939-04-11T00:00:00,USA,74.0,185.0,0,Guard,1610612752,1961,3.4,1.7,2.4
2545,77480,Slater Martin,1925-10-22T00:00:00,USA,70.0,170.0,10,Guard,1610612747,Undrafted,9.8,4.2,3.4
2546,469,Jamal Mashburn,1972-11-29T00:00:00,USA,80.0,247.0,11,Forward,1610612742,1993,19.1,4.0,5.4
2547,77482,Al Masino,1928-02-05T00:00:00,USA,70.0,174.0,1,Guard,1610612737,Undrafted,4.8,1.8,2.1
2548,193,Anthony Mason,1966-12-14T00:00:00,USA,80.0,255.0,13,Forward,1610612752,1988,10.9,3.4,8.3
2549,2046,Desmond Mason,1977-10-11T00:00:00,USA,77.0,222.0,9,Guard,0,2000,12.1,1.6,4.5
2550,1628412,Frank Mason,1994-04-03T00:00:00,USA,71.0,190.0,3,Guard,0,2017,6.3,3.0,3.0
2551,2427,Roger Mason Jr.,1980-09-10T00:00:00,USA,77.0,205.0,10,Guard,0,2002,6.3,1.3,1.7
2552,763,Tony Massenburg,1967-07-31T00:00:00,USA,81.0,250.0,13,Forward-Center,1610612763,1990,6.2,0.4,4.3
2553,77483,Eddie Mast,1948-10-03T00:00:00,USA,81.0,220.0,2,Forward,1610612752,1969,2.5,0.5,2.4
2554,1628999,Yante Maten,1996-08-14T00:00:00,USA,80.0,240.0,1,Forward,1610612748,Undrafted,1.0,0.0,1.5
2555,1629726,Garrison Mathews,1996-10-24T00:00:00,USA,77.0,215.0,1,Guard,1610612764,Undrafted,6.7,0.4,1.7
2556,1628493,Mangok Mathiang,1992-10-08T00:00:00,Australia,82.0,230.0,0,Forward-Center,1610612766,Undrafted,2.0,0.0,2.5
2557,77484,Wes Matthews,1959-08-24T00:00:00,USA,73.0,170.0,8,Guard,1610612737,1980,7.9,4.2,1.3
2558,202083,Wesley Matthews,1986-10-14T00:00:00,USA,76.0,220.0,11,Guard,1610612747,Undrafted,4.5,1.0,1.4
2559,77485,Ariel Maughan,1923-02-23T00:00:00,USA,76.0,190.0,4,Forward,1610610034,Undrafted,7.9,1.2,4.0
2560,77486,Marlon Maxey,1969-02-19T00:00:00,USA,80.0,250.0,1,Forward,1610612750,1992,4.9,0.2,3.7
2561,101131,Jason Maxiell,1983-02-18T00:00:00,USA,79.0,260.0,9,Forward,1610612765,2005,5.6,0.4,4.2
2562,77487,Cedric Maxwell,1955-11-21T00:00:00,USA,80.0,205.0,10,Forward,1610612738,1977,12.5,2.2,6.3
2563,137,Vernon Maxwell,1965-09-12T00:00:00,USA,76.0,190.0,12,Guard,1610612745,1988,12.8,3.4,2.6
2564,77489,Don May,1946-01-03T00:00:00,USA,76.0,200.0,6,Forward,1610612737,1968,8.8,1.0,3.5
2565,77490,Scott May,1954-03-19T00:00:00,USA,78.0,215.0,6,Forward,1610612741,1976,10.4,1.7,4.1
2566,101118,Sean May,1984-04-04T00:00:00,USA,81.0,266.0,4,Center-Forward,1610612766,2005,6.9,1.0,4.0
2567,195,Lee Mayberry,1970-06-12T00:00:00,USA,73.0,172.0,6,Guard,0,1992,5.1,3.6,1.3
2568,77492,Clyde Mayes,1953-03-17T00:00:00,USA,80.0,225.0,1,Forward,1610612749,1975,4.0,0.5,3.8
2569,77493,Tharon Mayes,1968-09-09T00:00:00,USA,75.0,175.0,0,Guard,1610612755,Undrafted,4.1,1.5,0.7
2570,77495,Bill Mayfield,1957-10-17T00:00:00,USA,79.0,205.0,0,Forward,1610612744,Undrafted,2.4,0.1,1.3
2571,77494,Ken Mayfield,1948-05-11T00:00:00,USA,74.0,185.0,0,Guard,1610612752,1971,2.8,0.3,0.6
2572,201953,Eric Maynor,1987-06-11T00:00:00,USA,75.0,175.0,4,Guard,0,2009,4.3,2.8,1.3
2573,201564,O.J. Mayo,1987-11-05T00:00:00,USA,77.0,210.0,8,Guard,1610612763,2008,13.8,2.9,3.1
2574,77496,Travis Mays,1968-06-19T00:00:00,USA,74.0,190.0,2,Guard,1610612758,1990,11.1,2.8,2.0
2575,77497,Matt Mazza,1923-09-23T00:00:00,USA,75.0,210.0,0,Forward,1610610033,Undrafted,3.8,1.1,
2576,201601,Luc Mbah a Moute,1986-09-09T00:00:00,Cameroon,80.0,230.0,12,Forward,1610612745,2008,6.4,0.9,4.1
2577,2788,DJ Mbenga,1980-12-30T00:00:00,Belgium,84.0,255.0,7,Center,1610612747,Undrafted,1.8,0.2,1.5
2578,77498,Bob McAdoo,1951-09-15T00:00:00,USA,81.0,210.0,13,Center,1610612746,1972,22.1,2.3,9.4
2579,203949,James Michael McAdoo,1993-01-04T00:00:00,USA,81.0,230.0,3,Forward,0,Undrafted,3.0,0.3,1.7
2580,77499,Ken McBride,1905-04-14T00:00:00,USA,75.0,190.0,0,Forward,1610612737,1952,9.8,1.2,2.6
2581,1628769,Tahjere McCall,1994-08-17T00:00:00,USA,77.0,190.0,1,Guard,0,2017,4.0,0.0,1.0
2582,203492,Ray McCallum,1991-06-12T00:00:00,USA,75.0,190.0,3,Guard,0,2013,6.0,2.4,2.0
2583,737,Bob McCann,1964-04-22T00:00:00,USA,78.0,244.0,4,Forward,0,1987,4.2,0.6,2.6
2584,77500,Brendan McCann,1935-07-05T00:00:00,USA,74.0,178.0,2,Guard,1610612752,1957,1.8,1.6,1.2
2585,77502,Mel McCants,1967-08-19T00:00:00,USA,80.0,240.0,0,Forward,1610612747,Undrafted,1.7,0.2,0.5
2586,101119,Rashad McCants,1984-09-25T00:00:00,USA,76.0,215.0,4,Guard,1610612750,2005,10.0,1.3,2.0
2587,77503,Mike McCarron,1922-03-02T00:00:00,USA,71.0,180.0,1,Guard,1610610035,Undrafted,9.7,0.9,
2588,77504,Andre McCarter,1953-08-25T00:00:00,USA,75.0,190.0,2,Guard,1610612758,1976,3.8,1.7,0.9
2589,77505,Willie McCarter,1946-07-26T00:00:00,USA,75.0,175.0,2,Guard,1610612747,1969,7.0,2.0,1.6
2590,77506,Johnny McCarthy,1934-04-25T00:00:00,USA,73.0,185.0,5,Guard,1610612737,1956,7.8,3.7,3.6
2591,77507,Howie McCarty,1905-04-02T00:00:00,USA,,,0,,1610610028,Undrafted,1.1,0.1,
2592,1820,Kelly McCarty,1975-08-24T00:00:00,USA,79.0,200.0,0,Guard-Forward,1610612743,Undrafted,2.0,0.0,1.5
2593,962,Walter McCarty,1974-02-01T00:00:00,USA,82.0,245.0,9,Forward,1610612738,1996,5.2,1.1,2.6
2594,1043,Amal McCaskill,1973-10-28T00:00:00,USA,83.0,235.0,4,Center,1610612755,1996,1.8,0.3,1.9
2595,1627775,Patrick McCaw,1995-10-25T00:00:00,USA,79.0,181.0,4,Guard,1610612761,2016,1.0,0.8,0.6
2596,77509,Dwayne McClain,1963-02-07T00:00:00,USA,78.0,185.0,0,Guard,1610612754,1985,3.5,1.5,0.7
2597,77510,"Ted, Hound Dog McClain",1947-08-30T00:00:00,USA,73.0,180.0,2,Guard,1610612743,1971,5.9,3.0,2.3
2598,2082,Dan McClintock,1977-04-19T00:00:00,USA,84.0,270.0,0,Center,1610612743,2000,3.0,0.2,2.8
2599,77512,Jack McCloskey,1925-09-19T00:00:00,USA,74.0,190.0,0,Guard,1610612744,Undrafted,6.0,1.0,3.0
2600,45,George McCloud,1967-05-27T00:00:00,USA,80.0,230.0,12,Forward,1610612754,1989,9.0,2.3,3.1
2601,203468,CJ McCollum,1991-09-19T00:00:00,USA,75.0,190.0,7,Guard,1610612757,2013,23.8,4.3,3.8
2602,77513,John McConathy,1930-04-09T00:00:00,USA,77.0,195.0,0,Forward,1610612737,1951,1.3,0.7,1.8
2603,77514,Paul McConnell,1928-07-01T00:00:00,USA,70.0,170.0,0,Guard,1610612737,Undrafted,4.9,2.9,2.4
2604,204456,T.J. McConnell,1992-03-25T00:00:00,USA,73.0,190.0,5,Guard,1610612754,2015,7.2,6.5,3.7
2605,77515,Keith McCord,1957-06-22T00:00:00,USA,79.0,210.0,0,Guard,1610612764,1979,2.0,0.5,1.0
2606,77516,Tim McCormick,1962-03-10T00:00:00,USA,83.0,240.0,7,Center,1610612760,1984,8.3,1.0,4.9
2607,1741,Jelani McCoy,1977-12-06T00:00:00,USA,82.0,245.0,8,Forward-Center,0,1998,4.6,0.5,3.5
2608,77517,Paul McCracken,1950-09-11T00:00:00,USA,76.0,180.0,2,Guard,1610612745,Undrafted,4.3,0.9,2.0
2609,200840,Chris McCray,1984-05-27T00:00:00,USA,77.0,192.0,0,Guard,0,Undrafted,0.0,0.0,0.0
2610,1622,Rodney McCray,1961-08-29T00:00:00,USA,80.0,220.0,9,Forward,1610612745,1983,11.7,3.6,6.6
2611,77518,Scooter McCray,1960-02-08T00:00:00,USA,81.0,215.0,2,Forward,1610612760,1983,2.9,1.0,2.5
2612,1628571,Erik McCree,1993-12-20T00:00:00,USA,80.0,225.0,0,Forward,1610612762,Undrafted,0.0,0.0,0.3
2613,1626191,Chris McCullough,1995-02-05T00:00:00,USA,81.0,215.0,3,Forward,1610612751,2015,3.3,0.3,1.9
2614,77520,John McCullough,1956-10-05T00:00:00,USA,76.0,190.0,0,Guard,1610612756,1979,2.6,0.4,0.5
2615,723,Clint McDaniel,1972-02-26T00:00:00,USA,76.0,180.0,0,Guard,1610612758,Undrafted,2.5,0.6,0.8
2616,1365,Xavier McDaniel,1963-06-04T00:00:00,USA,79.0,205.0,11,Forward,0,1985,15.6,2.0,6.1
2617,1629667,Jalen McDaniels,1998-01-31T00:00:00,USA,81.0,205.0,1,Forward-Center,1610612766,2019,4.5,0.5,2.4
2618,77523,Jim McDaniels,1948-04-02T00:00:00,USA,83.0,228.0,4,Center,1610612760,1971,5.3,0.9,4.4
2619,203909,KJ McDaniels,1993-02-09T00:00:00,USA,78.0,205.0,3,Guard-Forward,1610612751,2014,5.3,0.6,2.2
2620,203926,Doug McDermott,1992-01-03T00:00:00,USA,79.0,225.0,6,Forward,1610612754,2014,13.6,1.4,3.9
2621,77524,Ben McDonald,1962-07-20T00:00:00,USA,80.0,210.0,3,Forward,1610612744,1984,6.0,1.3,3.2
2622,77525,Glenn McDonald,1952-03-18T00:00:00,USA,78.0,190.0,2,Forward,1610612738,1974,4.2,0.7,1.5
2623,1075,Michael McDonald,1969-02-13T00:00:00,USA,82.0,232.0,0,Center,0,1995,0.0,0.0,1.0
2624,77527,Hank McDowell,1959-11-13T00:00:00,USA,81.0,215.0,5,Forward,1610612746,1981,2.9,0.5,2.3
2625,686,Antonio McDyess,1974-09-07T00:00:00,USA,81.0,245.0,15,Forward-Center,1610612765,1995,12.0,1.3,7.5
2626,77528,Jim McElroy,1953-10-04T00:00:00,USA,75.0,190.0,6,Guard,1610612762,1975,9.9,3.5,2.0
2627,200829,Ivan McFarlin,1982-04-26T00:00:00,USA,79.0,229.0,0,Forward,0,Undrafted,1.4,0.1,1.0
2628,77529,Mel McGaha,1926-09-26T00:00:00,USA,73.0,190.0,0,Guard,1610612752,1948,3.5,1.0,
2629,203956,Mitch McGary,1992-06-06T00:00:00,USA,82.0,255.0,2,Forward,1610612760,2014,4.4,0.3,3.5
2630,201580,JaVale McGee,1988-01-19T00:00:00,USA,84.0,270.0,12,Center-Forward,1610612739,2008,8.0,1.0,5.2
2631,77530,Mike McGee,1959-07-29T00:00:00,USA,77.0,190.0,8,Forward,1610612747,1981,9.6,1.2,2.1
2632,77531,Bill McGill,1939-09-16T00:00:00,USA,81.0,225.0,2,Center,1610612752,1962,10.2,1.1,3.9
2633,77532,George McGinnis,1950-08-12T00:00:00,USA,80.0,235.0,6,Forward,1610612755,1973,17.2,3.8,9.8
2634,77533,Jon McGlocklin,1943-06-10T00:00:00,USA,77.0,205.0,10,Guard,1610612749,1965,11.6,2.9,2.4
2635,1503,Tracy McGrady,1979-05-24T00:00:00,USA,80.0,225.0,16,Guard-Forward,1610612745,1997,19.6,4.4,5.6
2636,77534,Gil McGregor,1949-06-14T00:00:00,USA,80.0,240.0,0,Forward,1610612758,1971,4.1,0.4,3.5
2637,203585,Rodney McGruder,1991-07-29T00:00:00,USA,76.0,205.0,4,Guard,1610612765,Undrafted,5.6,1.0,1.4
2638,77536,Al McGuire,1928-09-07T00:00:00,USA,74.0,180.0,3,Guard,1610612752,1951,4.0,1.9,2.2
2639,77535,Allie McGuire,1951-07-10T00:00:00,USA,75.0,175.0,0,Guard,1610612752,1973,2.0,0.5,1.0
2640,77537,Dick McGuire,1926-01-25T00:00:00,USA,72.0,180.0,10,Guard,1610612752,1949,8.0,5.7,4.2
2641,201187,Dominic McGuire,1985-10-20T00:00:00,USA,81.0,235.0,6,Forward,0,2007,2.7,1.2,3.4
2642,1450,Kevin McHale,1957-12-19T00:00:00,USA,82.0,210.0,12,Forward,1610612738,1980,17.9,1.7,7.3
2643,29,Jim McIlvaine,1972-07-30T00:00:00,USA,,,6,Center,0,1994,2.7,0.3,3.1
2644,976,Jeff McInnis,1974-10-22T00:00:00,USA,76.0,190.0,10,Guard,0,1996,9.4,4.4,2.0
2645,77540,Kenny McIntosh,1949-01-21T00:00:00,USA,79.0,225.0,3,Forward,1610612760,1971,5.3,1.0,3.9
2646,77541,Kevin McKenna,1959-01-08T00:00:00,USA,77.0,195.0,5,Forward,1610612751,1981,5.4,1.4,1.3
2647,77542,Forrest McKenzie,1963-02-16T00:00:00,USA,79.0,200.0,0,Forward,1610612759,1986,2.8,0.2,1.2
2648,77543,Stan McKenzie,1944-10-06T00:00:00,USA,77.0,195.0,6,Forward,1610612757,1966,9.0,1.5,2.8
2649,365,Derrick McKey,1966-10-10T00:00:00,USA,82.0,241.0,14,Forward,1610612754,1987,11.0,2.4,4.7
2650,243,Aaron McKie,1972-10-02T00:00:00,USA,77.0,209.0,13,Guard,1610612755,1994,7.4,2.7,3.3
2651,77547,Billy McKinney,1955-06-05T00:00:00,USA,72.0,160.0,6,Guard,1610612743,1977,8.0,3.5,1.4
2652,77545,Carlton McKinney,1964-10-21T00:00:00,USA,76.0,190.0,1,Forward,1610612746,Undrafted,2.4,0.8,1.4
2653,77546,Horace McKinney,1919-01-01T00:00:00,USA,78.0,185.0,5,Forward,1610610036,Undrafted,9.4,1.6,3.5
2654,203590,Trey McKinney-Jones,1990-08-27T00:00:00,USA,77.0,220.0,0,Guard,0,Undrafted,0.0,0.0,0.0
2655,1628035,Alfonzo McKinnie,1992-09-17T00:00:00,USA,79.0,215.0,3,Forward,1610612747,Undrafted,2.5,0.1,1.1
2656,1629162,Jordan McLaughlin,1996-04-09T00:00:00,USA,71.0,185.0,1,Guard,1610612750,Undrafted,5.4,4.7,2.3
2657,203463,Ben McLemore,1993-02-11T00:00:00,USA,75.0,195.0,7,Guard,1610612745,2013,6.6,0.9,2.2
2658,77548,Mccoy McLemore,1942-04-03T00:00:00,USA,79.0,230.0,7,Forward,1610612744,1964,8.8,1.3,5.5
2659,77549,George McLeod,1931-01-03T00:00:00,USA,77.0,200.0,0,Forward,1610610024,1952,1.2,0.4,2.1
2660,2693,Keith McLeod,1979-11-05T00:00:00,USA,74.0,190.0,4,Guard,1610612762,Undrafted,5.5,2.7,1.3
2661,1728,Roshown McLeod,1975-11-17T00:00:00,USA,,,2,Forward,0,1998,7.2,1.1,2.7
2662,77551,Jack McMahon,1928-12-03T00:00:00,USA,73.0,185.0,7,Guard,1610612737,1952,8.1,3.7,2.7
2663,203,Nate McMillan,1964-08-03T00:00:00,USA,77.0,210.0,11,Guard-Forward,1610612760,1986,5.9,6.1,4.0
2664,77553,Tom McMillen,1952-05-26T00:00:00,USA,83.0,215.0,10,Forward,1610612737,1974,8.1,1.1,4.0
2665,77554,Jim McMillian,1948-03-11T00:00:00,USA,77.0,215.0,8,Forward,1610612747,1970,13.8,2.5,5.3
2666,77555,Shellie McMillon,1936-03-11T00:00:00,USA,77.0,205.0,3,Forward,1610612765,1958,9.1,0.9,6.0
2667,77556,Mal McMullan,1927-08-23T00:00:00,USA,,,1,,1610610030,Undrafted,4.8,1.1,2.5
2668,77557,Chet McNabb,1905-04-04T00:00:00,USA,,,0,,1610610024,Undrafted,0.0,0.0,
2669,77558,Mark McNamara,1959-06-08T00:00:00,USA,83.0,235.0,7,Center,1610612755,1982,3.5,0.3,3.0
2670,77559,Joe McNamee,1926-09-24T00:00:00,USA,78.0,210.0,1,Center,1610612758,1950,2.4,0.5,2.0
2671,202077,Jerel McNeal,1987-06-01T00:00:00,USA,75.0,200.0,2,Guard,1610612756,Undrafted,1.5,0.3,0.5
2672,77560,Chris McNealy,1961-07-15T00:00:00,USA,79.0,210.0,2,Forward,1610612752,1983,4.3,1.0,4.6
2673,77562,Bob McNeill,1938-10-22T00:00:00,USA,73.0,170.0,1,Guard,1610612752,1960,4.6,2.6,1.4
2674,77561,Larry McNeill,1951-01-31T00:00:00,USA,81.0,195.0,5,Forward,1610612758,1973,8.5,0.8,4.8
2675,77563,Carl McNulty,1930-02-14T00:00:00,USA,75.0,185.0,0,Guard,1610612737,1952,2.0,0.0,0.0
